17/12/2010 22:16:18	init td panels
17/12/2010 22:16:18	1
17/12/2010 22:16:18	1a
17/12/2010 22:16:18	dll1
17/12/2010 22:16:18	dll2
17/12/2010 22:16:18	1b
17/12/2010 22:16:18	tdpanel add
17/12/2010 22:16:18	1a
17/12/2010 22:16:18	dll1
17/12/2010 22:16:18	dll2
17/12/2010 22:16:18	1b
17/12/2010 22:16:18	tdpanel add
17/12/2010 22:16:18	1a
17/12/2010 22:16:19	dll1
17/12/2010 22:16:19	dll2
17/12/2010 22:16:19	1b
17/12/2010 22:16:19	tdpanel add
17/12/2010 22:16:23	dll1
17/12/2010 22:16:23	dll2
17/12/2010 22:16:32	dll1
17/12/2010 22:16:32	dll2
17/12/2010 22:16:32	dll1
17/12/2010 22:16:32	dll2
17/12/2010 22:16:32	ouverture de [Webcam Classic]
17/12/2010 22:16:32	device = Conexant 2388x Video Capture
17/12/2010 22:16:32	device = Webcam Classic
17/12/2010 22:16:33	bind to [System.__ComObject]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	... pin ID = 0[Capturer]
17/12/2010 22:16:33	grab pin in [System.__ComObject]
17/12/2010 22:16:33	setmediatype
17/12/2010 22:16:33	add source filter
17/12/2010 22:16:33	add grabber
17/12/2010 22:16:33	cap pin out 0
17/12/2010 22:16:33	grab source pin out [System.__ComObject]
17/12/2010 22:16:34	connect pins
17/12/2010 22:16:34	connection ok
17/12/2010 22:16:34	install callback
17/12/2010 22:16:34	install callback ok
17/12/2010 22:19:16	dll1
17/12/2010 22:19:16	dll2
17/12/2010 22:19:18	init td panels
17/12/2010 22:19:18	1
17/12/2010 22:19:18	1a
17/12/2010 22:19:18	dll1
17/12/2010 22:19:18	dll2
17/12/2010 22:19:18	1b
17/12/2010 22:19:18	tdpanel add
17/12/2010 22:19:18	1a
17/12/2010 22:19:18	dll1
17/12/2010 22:19:18	dll2
17/12/2010 22:19:18	1b
17/12/2010 22:19:18	tdpanel add
17/12/2010 22:19:18	1a
17/12/2010 22:19:18	dll1
17/12/2010 22:19:18	dll2
17/12/2010 22:19:18	1b
17/12/2010 22:19:18	tdpanel add
17/12/2010 22:19:22	dll1
17/12/2010 22:19:22	dll2
17/12/2010 22:19:35	dll1
17/12/2010 22:19:35	dll2
17/12/2010 22:19:35	dll1
17/12/2010 22:19:35	dll2
17/12/2010 22:19:35	ouverture de [Webcam Classic]
17/12/2010 22:19:35	device = Conexant 2388x Video Capture
17/12/2010 22:19:35	device = Webcam Classic
17/12/2010 22:19:35	bind to [System.__ComObject]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	... pin ID = 0[Capturer]
17/12/2010 22:19:35	grab pin in [System.__ComObject]
17/12/2010 22:19:35	setmediatype
17/12/2010 22:19:35	add source filter
17/12/2010 22:19:35	add grabber
17/12/2010 22:19:35	cap pin out 0
17/12/2010 22:19:35	grab source pin out [System.__ComObject]
17/12/2010 22:19:38	connect pins
17/12/2010 22:19:38	connection ok
17/12/2010 22:19:38	install callback
17/12/2010 22:19:38	install callback ok
17/12/2010 22:20:20	dll1
17/12/2010 22:20:20	dll2
17/12/2010 22:20:22	init td panels
17/12/2010 22:20:22	1
17/12/2010 22:20:22	1a
17/12/2010 22:20:22	dll1
17/12/2010 22:20:22	dll2
17/12/2010 22:20:22	1b
17/12/2010 22:20:22	tdpanel add
17/12/2010 22:20:22	1a
17/12/2010 22:20:22	dll1
17/12/2010 22:20:22	dll2
17/12/2010 22:20:22	1b
17/12/2010 22:20:22	tdpanel add
17/12/2010 22:20:22	1a
17/12/2010 22:20:22	dll1
17/12/2010 22:20:22	dll2
17/12/2010 22:20:22	1b
17/12/2010 22:20:22	tdpanel add
17/12/2010 22:20:26	dll1
17/12/2010 22:20:26	dll2
17/12/2010 22:20:33	dll1
17/12/2010 22:20:33	dll2
17/12/2010 22:20:33	dll1
17/12/2010 22:20:33	dll2
17/12/2010 22:20:33	ouverture de [Webcam Classic]
17/12/2010 22:20:34	device = Conexant 2388x Video Capture
17/12/2010 22:20:34	device = Webcam Classic
17/12/2010 22:20:34	bind to [System.__ComObject]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	... pin ID = 0[Capturer]
17/12/2010 22:20:34	grab pin in [System.__ComObject]
17/12/2010 22:20:34	setmediatype
17/12/2010 22:20:34	add source filter
17/12/2010 22:20:34	add grabber
17/12/2010 22:20:34	cap pin out 0
17/12/2010 22:20:34	grab source pin out [System.__ComObject]
17/12/2010 22:20:38	connect pins
17/12/2010 22:20:38	connection ok
17/12/2010 22:20:38	install callback
17/12/2010 22:20:38	install callback ok
18/01/2011 22:37:17	dll1
18/01/2011 22:37:17	dll2
18/01/2011 22:37:19	dll1
18/01/2011 22:37:19	dll2
18/01/2011 22:37:20	dll1
18/01/2011 22:37:20	dll2
18/01/2011 22:37:20	dll1
18/01/2011 22:37:20	dll2
18/01/2011 22:37:39	dll1
18/01/2011 22:37:39	dll2
18/01/2011 22:39:35	dll1
18/01/2011 22:39:35	dll2
18/01/2011 22:39:37	dll1
18/01/2011 22:39:37	dll2
18/01/2011 22:39:37	dll1
18/01/2011 22:39:37	dll2
18/01/2011 22:39:37	dll1
18/01/2011 22:39:37	dll2
18/01/2011 22:39:57	dll1
18/01/2011 22:39:57	dll2
18/01/2011 22:39:57	dll1
18/01/2011 22:39:57	dll2
18/01/2011 22:40:29	dll1
18/01/2011 22:40:29	dll2
18/01/2011 22:40:31	dll1
18/01/2011 22:40:31	dll2
18/01/2011 22:40:31	dll1
18/01/2011 22:40:31	dll2
18/01/2011 22:40:31	dll1
18/01/2011 22:40:31	dll2
18/01/2011 22:40:52	dll1
18/01/2011 22:40:52	dll2
18/01/2011 22:41:13	dll1
18/01/2011 22:41:13	dll2
18/01/2011 22:41:14	dll1
18/01/2011 22:41:14	dll2
18/01/2011 22:41:14	dll1
18/01/2011 22:41:14	dll2
18/01/2011 22:41:14	dll1
18/01/2011 22:41:14	dll2
18/01/2011 22:42:48	dll1
18/01/2011 22:42:48	dll2
18/01/2011 22:42:50	dll1
18/01/2011 22:42:50	dll2
18/01/2011 22:42:50	dll1
18/01/2011 22:42:50	dll2
18/01/2011 22:42:50	dll1
18/01/2011 22:42:50	dll2
